# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged
7.725         	smoothSolver	3.011970e-03	9.642590e-10	3	true	DICPCG	1.129550e-02	5.360100e-04	1	true
7.74375       	smoothSolver	2.226960e-03	2.863640e-10	3	true	DICPCG	9.151060e-03	3.874200e-04	1	true
7.7625        	smoothSolver	2.205430e-03	3.134820e-10	3	true	DICPCG	9.002120e-03	3.762870e-04	1	true
7.78125       	smoothSolver	2.195600e-03	2.598050e-10	3	true	DICPCG	8.928570e-03	3.630380e-04	1	true
7.8           	smoothSolver	2.174930e-03	2.433950e-10	3	true	DICPCG	8.788720e-03	3.365350e-04	1	true
7.81667       	smoothSolver	1.921960e-03	1.275370e-10	3	true	DICPCG	7.961140e-03	2.888210e-04	1	true
7.83333       	smoothSolver	1.907230e-03	1.150750e-10	3	true	DICPCG	7.850630e-03	2.839830e-04	1	true
7.84667       	smoothSolver	1.511190e-03	9.679300e-09	2	true	DICPCG	6.509070e-03	2.251440e-04	1	true
7.86          	smoothSolver	1.500740e-03	9.753320e-09	2	true	DICPCG	6.354200e-03	2.331840e-04	1	true
7.87333       	smoothSolver	1.491200e-03	5.296210e-11	3	true	DICPCG	6.215360e-03	2.461430e-04	1	true
7.88667       	smoothSolver	1.477440e-03	1.007790e-10	3	true	DICPCG	6.140540e-03	2.616510e-04	1	true
7.9           	smoothSolver	1.463220e-03	1.802350e-10	3	true	DICPCG	6.039830e-03	2.809100e-04	1	true
7.9125        	smoothSolver	1.356180e-03	2.121040e-10	3	true	DICPCG	5.684110e-03	2.742480e-04	1	true
7.925         	smoothSolver	1.337400e-03	2.850440e-10	3	true	DICPCG	5.730080e-03	2.818410e-04	1	true
7.9375        	smoothSolver	1.313710e-03	3.520630e-10	3	true	DICPCG	5.680830e-03	2.811870e-04	1	true
7.95          	smoothSolver	1.286490e-03	4.111850e-10	3	true	DICPCG	5.653660e-03	2.803310e-04	1	true
7.9625        	smoothSolver	1.256730e-03	4.649780e-10	3	true	DICPCG	5.533490e-03	2.666140e-04	1	true
7.975         	smoothSolver	1.225570e-03	5.149080e-10	3	true	DICPCG	5.521550e-03	2.451660e-04	1	true
7.9875        	smoothSolver	1.193120e-03	5.770850e-10	3	true	DICPCG	5.425550e-03	2.303380e-04	1	true
8             	smoothSolver	1.159440e-03	6.478510e-10	3	true	DICPCG	5.450240e-03	2.214720e-04	1	true
