# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   	epsilon_solver	epsilon_initial	epsilon_final 	epsilon_iters 	epsilon_converged
89            	DILUPBiCGStab	8.738190e-03	7.260880e-09	3	3.886410e-02	1.390440e-09	4	false	DILUPBiCGStab	1.279630e-02	1.084010e-09	3	true	GAMG	1.957220e-02	4.192660e-05	3	true	DILUPBiCGStab	8.440360e-03	3.450060e-10	3	true
90            	DILUPBiCGStab	8.699580e-03	7.112690e-09	3	3.944890e-02	1.377320e-09	4	false	DILUPBiCGStab	1.271500e-02	1.123380e-09	3	true	GAMG	1.956680e-02	4.624140e-05	3	true	DILUPBiCGStab	8.389240e-03	3.720470e-10	3	true
91            	DILUPBiCGStab	8.656750e-03	6.788740e-09	3	4.015780e-02	1.352090e-09	4	false	DILUPBiCGStab	1.271550e-02	1.167720e-09	3	true	GAMG	1.964860e-02	4.880330e-05	3	true	DILUPBiCGStab	8.353820e-03	4.031900e-10	3	true
92            	DILUPBiCGStab	8.606250e-03	6.366910e-09	3	4.094550e-02	1.339610e-09	4	false	DILUPBiCGStab	1.265710e-02	1.205810e-09	3	true	GAMG	1.979200e-02	4.756860e-05	3	true	DILUPBiCGStab	8.329160e-03	4.111500e-10	3	true
93            	DILUPBiCGStab	8.539810e-03	6.017200e-09	3	4.168390e-02	1.337430e-09	4	false	DILUPBiCGStab	1.259610e-02	1.264480e-09	3	true	GAMG	1.987440e-02	4.684150e-05	3	true	DILUPBiCGStab	8.225300e-03	4.053780e-10	3	true
94            	DILUPBiCGStab	8.466180e-03	5.641450e-09	3	4.219230e-02	1.307910e-09	4	false	DILUPBiCGStab	1.254660e-02	1.311610e-09	3	true	GAMG	2.015550e-02	4.400390e-05	3	true	DILUPBiCGStab	8.143110e-03	4.421770e-10	3	true
95            	DILUPBiCGStab	8.382460e-03	5.401680e-09	3	4.248230e-02	1.303740e-09	4	false	DILUPBiCGStab	1.248250e-02	1.394870e-09	3	true	GAMG	2.041560e-02	4.415370e-05	3	true	DILUPBiCGStab	8.033780e-03	4.443550e-10	3	true
96            	DILUPBiCGStab	8.299380e-03	5.459010e-09	3	4.255520e-02	1.250090e-09	4	false	DILUPBiCGStab	1.238660e-02	1.428320e-09	3	true	GAMG	2.069310e-02	5.243290e-05	3	true	DILUPBiCGStab	7.965340e-03	4.469800e-10	3	true
97            	DILUPBiCGStab	8.216690e-03	5.801610e-09	3	4.248180e-02	1.226670e-09	4	false	DILUPBiCGStab	1.225590e-02	1.475400e-09	3	true	GAMG	2.077490e-02	5.960330e-05	3	true	DILUPBiCGStab	7.904960e-03	4.870000e-10	3	true
98            	DILUPBiCGStab	8.129860e-03	6.015080e-09	3	4.232690e-02	1.175970e-09	4	false	DILUPBiCGStab	1.215500e-02	1.534790e-09	3	true	GAMG	2.068690e-02	5.862880e-05	3	true	DILUPBiCGStab	7.804410e-03	4.981320e-10	3	true
99            	DILUPBiCGStab	8.053330e-03	6.140670e-09	3	4.211520e-02	1.123460e-09	4	false	DILUPBiCGStab	1.213210e-02	1.578320e-09	3	true	GAMG	2.043360e-02	6.094170e-05	3	true	DILUPBiCGStab	7.735740e-03	5.402570e-10	3	true
100           	DILUPBiCGStab	7.990160e-03	6.277900e-09	3	4.186340e-02	1.066300e-09	4	false	DILUPBiCGStab	1.205160e-02	1.643340e-09	3	true	GAMG	2.076950e-02	6.052480e-05	3	true	DILUPBiCGStab	7.629840e-03	5.920500e-10	3	true
101           	DILUPBiCGStab	7.945200e-03	6.310740e-09	3	4.170380e-02	1.043380e-09	4	false	DILUPBiCGStab	1.198260e-02	1.708650e-09	3	true	GAMG	2.095800e-02	5.750320e-05	3	true	DILUPBiCGStab	7.523850e-03	6.196090e-10	3	true
102           	DILUPBiCGStab	7.910960e-03	6.227630e-09	3	4.150810e-02	1.046310e-09	4	false	DILUPBiCGStab	1.185080e-02	1.752950e-09	3	true	GAMG	2.089300e-02	5.513710e-05	3	true	DILUPBiCGStab	7.397970e-03	6.883880e-10	3	true
103           	DILUPBiCGStab	7.890970e-03	6.097270e-09	3	4.130230e-02	1.042640e-09	4	false	DILUPBiCGStab	1.176290e-02	1.827590e-09	3	true	GAMG	2.042460e-02	5.747800e-05	3	true	DILUPBiCGStab	7.344960e-03	9.182860e-10	3	true
104           	DILUPBiCGStab	7.884830e-03	5.726470e-09	3	4.118120e-02	9.676930e-09	3	false	DILUPBiCGStab	1.163630e-02	1.872100e-09	3	true	GAMG	1.979120e-02	5.981020e-05	3	true	DILUPBiCGStab	7.259840e-03	3.300740e-09	3	true
105           	DILUPBiCGStab	7.892400e-03	5.281040e-09	3	4.108870e-02	9.360980e-09	3	false	DILUPBiCGStab	1.162990e-02	1.979010e-09	3	true	GAMG	1.891060e-02	5.917700e-05	3	true	DILUPBiCGStab	7.211820e-03	5.851090e-09	3	true
106           	DILUPBiCGStab	7.908240e-03	4.747890e-09	3	4.106300e-02	9.120960e-09	3	false	DILUPBiCGStab	1.151740e-02	2.004570e-09	3	true	GAMG	1.848910e-02	5.821690e-05	3	true	DILUPBiCGStab	7.113090e-03	9.293750e-09	3	true
107           	DILUPBiCGStab	7.927470e-03	4.252810e-09	3	4.104930e-02	8.926740e-09	3	false	DILUPBiCGStab	1.146640e-02	2.177740e-09	3	true	GAMG	1.802700e-02	5.774250e-05	3	true	DILUPBiCGStab	7.058170e-03	1.243360e-10	4	true
108           	DILUPBiCGStab	7.952960e-03	3.869340e-09	3	4.104340e-02	8.850410e-09	3	false	DILUPBiCGStab	1.137680e-02	2.290700e-09	3	true	GAMG	1.763370e-02	5.783490e-05	3	true	DILUPBiCGStab	6.990680e-03	5.602110e-09	3	true
109           	DILUPBiCGStab	7.984760e-03	3.588340e-09	3	4.105930e-02	8.854170e-09	3	false	DILUPBiCGStab	1.133870e-02	2.465220e-09	3	true	GAMG	1.719890e-02	5.800700e-05	3	true	DILUPBiCGStab	6.940420e-03	8.132750e-09	3	true
110           	DILUPBiCGStab	8.019690e-03	3.315330e-09	3	4.106010e-02	8.543680e-09	3	false	DILUPBiCGStab	1.126380e-02	2.522940e-09	3	true	GAMG	1.673050e-02	5.675130e-05	3	true	DILUPBiCGStab	6.834770e-03	3.832150e-09	3	true
111           	DILUPBiCGStab	8.053090e-03	3.083090e-09	3	4.104760e-02	8.166290e-09	3	false	DILUPBiCGStab	1.125950e-02	2.504000e-09	3	true	GAMG	1.647070e-02	5.574860e-05	3	true	DILUPBiCGStab	6.795780e-03	5.543230e-09	3	true
112           	DILUPBiCGStab	8.084570e-03	2.943650e-09	3	4.097870e-02	7.838590e-09	3	false	DILUPBiCGStab	1.115080e-02	2.655040e-09	3	true	GAMG	1.624190e-02	5.489680e-05	3	true	DILUPBiCGStab	6.712300e-03	7.903820e-09	3	true
113           	DILUPBiCGStab	8.116830e-03	2.817000e-09	3	4.088430e-02	7.732480e-09	3	false	DILUPBiCGStab	1.112390e-02	2.769140e-09	3	true	GAMG	1.596540e-02	5.124200e-05	3	true	DILUPBiCGStab	6.659680e-03	2.801010e-09	3	true
114           	DILUPBiCGStab	8.147760e-03	2.693320e-09	3	4.079040e-02	7.492860e-09	3	false	DILUPBiCGStab	1.103420e-02	2.860220e-09	3	true	GAMG	1.580850e-02	5.077750e-05	3	true	DILUPBiCGStab	6.541470e-03	9.997910e-09	3	true
115           	DILUPBiCGStab	8.173810e-03	2.577210e-09	3	4.066190e-02	7.383020e-09	3	false	DILUPBiCGStab	1.096880e-02	2.940320e-09	3	true	GAMG	1.543210e-02	5.131190e-05	3	true	DILUPBiCGStab	6.468270e-03	5.181150e-09	3	true
116           	DILUPBiCGStab	8.196990e-03	2.483010e-09	3	4.048100e-02	7.109740e-09	3	false	DILUPBiCGStab	1.089230e-02	3.243410e-09	3	true	GAMG	1.529870e-02	4.958330e-05	3	true	DILUPBiCGStab	6.379240e-03	3.737600e-09	3	true
117           	DILUPBiCGStab	8.217630e-03	2.388340e-09	3	4.025650e-02	6.851650e-09	3	false	DILUPBiCGStab	1.086480e-02	3.008370e-09	3	true	GAMG	1.508220e-02	4.867360e-05	3	true	DILUPBiCGStab	6.327940e-03	2.789160e-09	3	true
118           	DILUPBiCGStab	8.238170e-03	2.314890e-09	3	4.002970e-02	6.700420e-09	3	false	DILUPBiCGStab	1.076390e-02	2.937640e-09	3	true	GAMG	1.479260e-02	4.744970e-05	3	true	DILUPBiCGStab	6.245310e-03	1.727830e-09	3	true
119           	DILUPBiCGStab	8.254460e-03	2.245890e-09	3	3.973540e-02	6.582540e-09	3	false	DILUPBiCGStab	1.075550e-02	3.063950e-09	3	true	GAMG	1.461510e-02	4.290670e-05	3	true	DILUPBiCGStab	6.157990e-03	3.481450e-11	4	true
120           	DILUPBiCGStab	8.260100e-03	2.168220e-09	3	3.937070e-02	6.388980e-09	3	false	DILUPBiCGStab	1.065100e-02	2.954070e-09	3	true	GAMG	1.438890e-02	3.946930e-05	3	true	DILUPBiCGStab	6.075490e-03	5.531680e-09	3	true
121           	DILUPBiCGStab	8.263130e-03	2.101140e-09	3	3.897190e-02	6.232690e-09	3	false	DILUPBiCGStab	1.058490e-02	3.101730e-09	3	true	GAMG	1.428420e-02	3.808800e-05	3	true	DILUPBiCGStab	6.036480e-03	1.162460e-09	3	true
122           	DILUPBiCGStab	8.262670e-03	2.022670e-09	3	3.850780e-02	5.967910e-09	3	false	DILUPBiCGStab	1.049910e-02	2.815940e-09	3	true	GAMG	1.411350e-02	3.829360e-05	3	true	DILUPBiCGStab	5.920250e-03	2.610060e-11	4	true
123           	DILUPBiCGStab	8.249220e-03	1.973700e-09	3	3.796240e-02	5.808920e-09	3	false	DILUPBiCGStab	1.042580e-02	2.932880e-09	3	true	GAMG	1.369980e-02	3.477750e-05	3	true	DILUPBiCGStab	5.841020e-03	8.534000e-10	3	true
124           	DILUPBiCGStab	8.229500e-03	1.903930e-09	3	3.735950e-02	5.713460e-09	3	false	DILUPBiCGStab	1.032720e-02	2.880480e-09	3	true	GAMG	1.351470e-02	3.026830e-05	3	true	DILUPBiCGStab	5.767790e-03	2.503970e-09	3	true
125           	DILUPBiCGStab	8.204910e-03	1.825830e-09	3	3.670670e-02	5.440530e-09	3	false	DILUPBiCGStab	1.025150e-02	2.574370e-09	3	true	GAMG	1.338290e-02	2.780350e-05	3	true	DILUPBiCGStab	5.705380e-03	1.711360e-09	3	true
126           	DILUPBiCGStab	8.162940e-03	1.778920e-09	3	3.601300e-02	5.287660e-09	3	false	DILUPBiCGStab	1.018960e-02	2.508410e-09	3	true	GAMG	1.319730e-02	2.688060e-05	3	true	DILUPBiCGStab	5.591900e-03	2.006710e-09	3	true
127           	DILUPBiCGStab	8.110730e-03	1.721280e-09	3	3.530190e-02	5.160280e-09	3	false	DILUPBiCGStab	1.005680e-02	2.479160e-09	3	true	GAMG	1.294820e-02	2.636910e-05	3	true	DILUPBiCGStab	5.517660e-03	2.072420e-09	3	true
128           	DILUPBiCGStab	8.052080e-03	1.646670e-09	3	3.456400e-02	4.937200e-09	3	false	DILUPBiCGStab	9.958940e-03	2.566020e-09	3	true	GAMG	1.264150e-02	2.520210e-05	3	true	DILUPBiCGStab	5.456670e-03	6.489250e-10	3	true
129           	DILUPBiCGStab	7.977740e-03	1.580790e-09	3	3.381140e-02	4.937550e-09	3	false	DILUPBiCGStab	9.866720e-03	2.344010e-09	3	true	GAMG	1.228780e-02	2.453360e-05	3	true	DILUPBiCGStab	5.380870e-03	8.262270e-09	3	true
130           	DILUPBiCGStab	7.890680e-03	1.506060e-09	3	3.304030e-02	4.669600e-09	3	false	DILUPBiCGStab	9.743440e-03	2.452870e-09	3	true	GAMG	1.202190e-02	2.549170e-05	3	true	DILUPBiCGStab	5.283680e-03	4.623360e-09	3	true
131           	DILUPBiCGStab	7.788560e-03	1.424970e-09	3	3.225340e-02	4.415520e-09	3	false	DILUPBiCGStab	9.656660e-03	2.430270e-09	3	true	GAMG	1.177520e-02	2.678910e-05	3	true	DILUPBiCGStab	5.204980e-03	1.489520e-09	3	true
132           	DILUPBiCGStab	7.677240e-03	1.323350e-09	3	3.146360e-02	4.277660e-09	3	false	DILUPBiCGStab	9.518120e-03	2.610870e-09	3	true	GAMG	1.151420e-02	2.478140e-05	3	true	DILUPBiCGStab	5.129400e-03	7.707420e-10	3	true
133           	DILUPBiCGStab	7.559510e-03	1.215540e-09	3	3.069490e-02	4.005460e-09	3	false	DILUPBiCGStab	9.406940e-03	2.593540e-09	3	true	GAMG	1.125260e-02	2.161730e-05	3	true	DILUPBiCGStab	5.037110e-03	9.593330e-10	3	true
134           	DILUPBiCGStab	7.419390e-03	1.102450e-09	3	2.991490e-02	3.936340e-09	3	false	DILUPBiCGStab	9.321060e-03	2.622200e-09	3	true	GAMG	1.086310e-02	2.141870e-05	3	true	DILUPBiCGStab	4.930100e-03	1.191940e-09	3	true
135           	DILUPBiCGStab	7.262640e-03	9.643910e-10	3	2.913110e-02	3.709990e-09	3	false	DILUPBiCGStab	9.194480e-03	2.046360e-09	3	true	GAMG	1.041320e-02	2.064500e-05	3	true	DILUPBiCGStab	4.851010e-03	7.588870e-10	3	true
136           	DILUPBiCGStab	7.101640e-03	8.496990e-10	3	2.840000e-02	3.558310e-09	3	false	DILUPBiCGStab	9.061750e-03	2.748840e-09	3	true	GAMG	1.000980e-02	1.795380e-05	3	true	DILUPBiCGStab	4.764360e-03	2.382310e-09	3	true
137           	DILUPBiCGStab	6.924360e-03	7.695900e-10	3	2.779620e-02	3.459760e-09	3	false	DILUPBiCGStab	8.936300e-03	2.659850e-09	3	true	GAMG	9.564780e-03	1.729080e-05	3	true	DILUPBiCGStab	4.668370e-03	1.338290e-09	3	true
138           	DILUPBiCGStab	6.730580e-03	7.248700e-10	3	2.743530e-02	3.378650e-09	3	false	DILUPBiCGStab	8.820010e-03	2.594150e-09	3	true	GAMG	9.176150e-03	1.953910e-05	3	true	DILUPBiCGStab	4.545590e-03	9.398570e-10	3	true
139           	DILUPBiCGStab	6.512240e-03	7.476680e-10	3	2.731100e-02	3.173450e-09	3	false	DILUPBiCGStab	8.664890e-03	2.834260e-09	3	true	GAMG	8.884070e-03	2.137780e-05	3	true	DILUPBiCGStab	4.452500e-03	1.037420e-09	3	true
140           	DILUPBiCGStab	6.271520e-03	8.075850e-10	3	2.739950e-02	3.124060e-09	3	false	DILUPBiCGStab	8.509900e-03	3.571600e-09	3	true	GAMG	8.383070e-03	2.131450e-05	3	true	DILUPBiCGStab	4.359130e-03	7.424960e-10	3	true
141           	DILUPBiCGStab	6.013570e-03	1.386100e-09	3	2.755600e-02	3.143370e-09	3	false	DILUPBiCGStab	8.368940e-03	3.523380e-09	3	true	GAMG	7.679860e-03	1.999990e-05	3	true	DILUPBiCGStab	4.286220e-03	8.261900e-10	3	true
142           	DILUPBiCGStab	5.727810e-03	2.200270e-09	3	2.760540e-02	4.004790e-09	3	false	DILUPBiCGStab	8.203670e-03	3.080000e-09	3	true	GAMG	7.413080e-03	1.692270e-05	3	true	DILUPBiCGStab	4.158900e-03	1.316940e-09	3	true
143           	DILUPBiCGStab	5.422080e-03	4.668660e-10	3	2.725630e-02	5.926060e-10	4	false	DILUPBiCGStab	8.020410e-03	4.382760e-09	3	true	GAMG	7.169240e-03	1.351040e-05	3	true	DILUPBiCGStab	4.028380e-03	1.983460e-09	3	true
144           	DILUPBiCGStab	5.108750e-03	3.628980e-10	3	2.651240e-02	3.653630e-09	3	false	DILUPBiCGStab	7.818860e-03	3.945580e-09	3	true	GAMG	7.037040e-03	1.127120e-05	3	true	DILUPBiCGStab	3.920690e-03	9.023960e-12	4	true
145           	DILUPBiCGStab	4.784390e-03	3.847060e-10	3	2.535430e-02	4.629480e-09	3	false	DILUPBiCGStab	7.679370e-03	3.140480e-09	3	true	GAMG	6.875720e-03	1.285020e-05	3	true	DILUPBiCGStab	3.816070e-03	1.078460e-09	3	true
146           	DILUPBiCGStab	4.459630e-03	2.757090e-10	3	2.396540e-02	1.914280e-09	3	false	DILUPBiCGStab	7.479860e-03	4.013680e-09	3	true	GAMG	6.571150e-03	1.237900e-05	3	true	DILUPBiCGStab	3.690590e-03	1.222950e-09	3	true
147           	DILUPBiCGStab	4.143870e-03	2.743100e-10	3	2.249260e-02	1.618960e-09	3	false	DILUPBiCGStab	7.342590e-03	5.753880e-09	3	true	GAMG	6.219900e-03	1.482120e-05	3	true	DILUPBiCGStab	3.586750e-03	4.479850e-10	3	true
148           	DILUPBiCGStab	3.852850e-03	2.579800e-10	3	2.095930e-02	1.715120e-09	3	false	DILUPBiCGStab	7.164790e-03	3.813650e-09	3	true	GAMG	5.897530e-03	1.308860e-05	3	true	DILUPBiCGStab	3.508770e-03	2.986830e-10	3	true
149           	DILUPBiCGStab	3.584360e-03	2.550060e-10	3	1.940350e-02	2.401490e-09	3	false	DILUPBiCGStab	7.006720e-03	6.724340e-09	3	true	GAMG	5.646020e-03	1.187740e-05	3	true	DILUPBiCGStab	3.414960e-03	2.581250e-10	3	true
150           	DILUPBiCGStab	3.343060e-03	2.406740e-10	3	1.795400e-02	1.901720e-09	3	false	DILUPBiCGStab	6.868160e-03	3.771760e-11	4	true	GAMG	5.292860e-03	5.258380e-05	2	true	DILUPBiCGStab	3.306410e-03	2.197890e-10	3	true
151           	DILUPBiCGStab	3.133080e-03	2.143760e-10	3	1.651900e-02	2.319420e-09	3	false	DILUPBiCGStab	6.669900e-03	3.697340e-11	4	true	GAMG	4.992330e-03	1.813700e-05	3	true	DILUPBiCGStab	3.213380e-03	1.785560e-10	3	true
152           	DILUPBiCGStab	2.944330e-03	2.027660e-10	3	1.529110e-02	2.035200e-09	3	false	DILUPBiCGStab	6.531790e-03	3.424880e-11	4	true	GAMG	4.682750e-03	8.190690e-06	3	true	DILUPBiCGStab	3.137760e-03	1.166770e-10	3	true
153           	DILUPBiCGStab	2.793790e-03	2.038870e-10	3	1.414190e-02	2.034330e-09	3	false	DILUPBiCGStab	6.410540e-03	7.736580e-09	3	true	GAMG	4.425060e-03	3.831220e-05	2	true	DILUPBiCGStab	3.038390e-03	1.174240e-10	3	true
154           	DILUPBiCGStab	2.659800e-03	2.017960e-10	3	1.316200e-02	1.925250e-09	3	false	DILUPBiCGStab	6.253220e-03	3.138810e-11	4	true	GAMG	4.141710e-03	1.509180e-05	3	true	DILUPBiCGStab	2.960380e-03	1.375150e-10	3	true
155           	DILUPBiCGStab	2.545470e-03	1.947140e-10	3	1.233380e-02	2.104560e-09	3	false	DILUPBiCGStab	6.122940e-03	7.777780e-09	3	true	GAMG	3.876920e-03	3.422670e-05	2	true	DILUPBiCGStab	2.877980e-03	1.275590e-10	3	true
156           	DILUPBiCGStab	2.453140e-03	1.888840e-10	3	1.164100e-02	2.406660e-09	3	false	DILUPBiCGStab	5.980330e-03	4.998570e-09	3	true	GAMG	3.652670e-03	3.478660e-05	2	true	DILUPBiCGStab	2.823830e-03	1.503380e-10	3	true
157           	DILUPBiCGStab	2.374770e-03	1.871770e-10	3	1.109380e-02	3.564720e-09	3	false	DILUPBiCGStab	5.872650e-03	4.325590e-09	3	true	GAMG	3.441430e-03	3.291080e-05	2	true	DILUPBiCGStab	2.762560e-03	1.240630e-10	3	true
158           	DILUPBiCGStab	2.305530e-03	1.885750e-10	3	1.063270e-02	6.147740e-09	3	false	DILUPBiCGStab	5.745500e-03	2.594540e-11	4	true	GAMG	3.195150e-03	2.831930e-05	2	true	DILUPBiCGStab	2.657520e-03	2.367800e-10	3	true
159           	DILUPBiCGStab	2.239460e-03	1.980380e-10	3	1.025260e-02	1.261720e-10	4	false	DILUPBiCGStab	5.657120e-03	2.419810e-11	4	true	GAMG	3.006530e-03	2.681460e-05	2	true	DILUPBiCGStab	2.592940e-03	2.666180e-10	3	true
160           	DILUPBiCGStab	2.178990e-03	2.403980e-10	3	9.943680e-03	1.135070e-10	4	false	DILUPBiCGStab	5.555410e-03	5.357620e-09	3	true	GAMG	2.835010e-03	2.474900e-05	2	true	DILUPBiCGStab	2.529440e-03	1.709380e-10	3	true
161           	DILUPBiCGStab	2.120790e-03	3.076210e-10	3	9.695670e-03	6.966450e-09	3	false	DILUPBiCGStab	5.450530e-03	4.603120e-09	3	true	GAMG	2.690110e-03	2.348510e-05	2	true	DILUPBiCGStab	2.487700e-03	1.120100e-10	3	true
162           	DILUPBiCGStab	2.061770e-03	4.259070e-10	3	9.482270e-03	4.401470e-09	3	false	DILUPBiCGStab	5.344420e-03	2.000260e-11	4	true	GAMG	2.528700e-03	2.251850e-05	2	true	DILUPBiCGStab	2.417880e-03	2.217420e-10	3	true
163           	DILUPBiCGStab	2.001940e-03	6.234620e-10	3	9.308840e-03	3.240250e-09	3	false	DILUPBiCGStab	5.246950e-03	2.533460e-09	3	true	GAMG	2.421100e-03	2.164020e-05	2	true	DILUPBiCGStab	2.371470e-03	1.419670e-10	3	true
164           	DILUPBiCGStab	1.943580e-03	1.012300e-09	3	9.167690e-03	2.658800e-09	3	false	DILUPBiCGStab	5.142680e-03	4.900770e-09	3	true	GAMG	2.302500e-03	2.068820e-05	2	true	DILUPBiCGStab	2.313070e-03	1.278890e-10	3	true
165           	DILUPBiCGStab	1.886150e-03	2.392310e-09	3	9.056520e-03	2.288170e-09	3	false	DILUPBiCGStab	5.077540e-03	1.724750e-11	4	true	GAMG	2.217960e-03	1.878860e-05	2	true	DILUPBiCGStab	2.270460e-03	5.699030e-11	3	true
166           	DILUPBiCGStab	1.827640e-03	2.974100e-09	3	8.958120e-03	2.007940e-09	3	false	DILUPBiCGStab	4.970190e-03	1.486400e-11	4	true	GAMG	2.099630e-03	1.727260e-05	2	true	DILUPBiCGStab	2.205050e-03	8.597340e-11	3	true
167           	DILUPBiCGStab	1.768080e-03	1.526560e-11	4	8.880420e-03	1.806120e-09	3	false	DILUPBiCGStab	4.871520e-03	2.770820e-09	3	true	GAMG	2.023590e-03	1.619320e-05	2	true	DILUPBiCGStab	2.162770e-03	6.351930e-11	3	true
168           	DILUPBiCGStab	1.709240e-03	1.483360e-11	4	8.816670e-03	1.662890e-09	3	false	DILUPBiCGStab	4.743660e-03	9.532780e-10	3	true	GAMG	1.942110e-03	1.561710e-05	2	true	DILUPBiCGStab	2.116920e-03	4.948350e-11	3	true
169           	DILUPBiCGStab	1.650940e-03	1.410710e-11	4	8.764680e-03	1.532430e-09	3	false	DILUPBiCGStab	4.637100e-03	7.343380e-10	3	true	GAMG	1.886100e-03	1.537580e-05	2	true	DILUPBiCGStab	2.081630e-03	4.568460e-11	3	true
170           	DILUPBiCGStab	1.592000e-03	1.298660e-09	3	8.715830e-03	1.439360e-09	3	false	DILUPBiCGStab	4.517390e-03	4.711170e-10	3	true	GAMG	1.800940e-03	1.500350e-05	2	true	DILUPBiCGStab	2.000760e-03	4.887930e-11	3	true
171           	DILUPBiCGStab	1.532740e-03	8.297100e-10	3	8.669930e-03	1.354300e-09	3	false	DILUPBiCGStab	4.409890e-03	4.144470e-10	3	true	GAMG	1.729700e-03	1.443470e-05	2	true	DILUPBiCGStab	1.960840e-03	4.210580e-11	3	true
172           	DILUPBiCGStab	1.475160e-03	7.551150e-10	3	8.623950e-03	1.274520e-09	3	false	DILUPBiCGStab	4.274620e-03	3.081920e-10	3	true	GAMG	1.681240e-03	1.373820e-05	2	true	DILUPBiCGStab	1.917970e-03	4.545470e-11	3	true
173           	DILUPBiCGStab	1.419450e-03	1.215730e-09	3	8.576080e-03	1.198210e-09	3	false	DILUPBiCGStab	4.140810e-03	2.354460e-10	3	true	GAMG	1.643650e-03	1.312450e-05	2	true	DILUPBiCGStab	1.883250e-03	3.596370e-11	3	true
174           	DILUPBiCGStab	1.362870e-03	7.132390e-10	3	8.508090e-03	1.127640e-09	3	false	DILUPBiCGStab	3.973940e-03	2.020660e-10	3	true	GAMG	1.568820e-03	1.236570e-05	2	true	DILUPBiCGStab	1.796140e-03	3.758000e-11	3	true
175           	DILUPBiCGStab	1.305240e-03	3.296600e-10	3	8.424160e-03	1.079780e-09	3	false	DILUPBiCGStab	3.831090e-03	1.928190e-10	3	true	GAMG	1.509160e-03	1.184000e-05	2	true	DILUPBiCGStab	1.743310e-03	3.808610e-11	3	true
176           	DILUPBiCGStab	1.250590e-03	3.221540e-10	3	8.319470e-03	1.028760e-09	3	false	DILUPBiCGStab	3.668630e-03	1.764360e-10	3	true	GAMG	1.450510e-03	1.114880e-05	2	true	DILUPBiCGStab	1.693680e-03	3.645670e-11	3	true
177           	DILUPBiCGStab	1.198190e-03	6.138740e-10	3	8.208690e-03	9.824120e-10	3	false	DILUPBiCGStab	3.514580e-03	1.553140e-10	3	true	GAMG	1.398670e-03	1.071550e-05	2	true	DILUPBiCGStab	1.645710e-03	3.433110e-11	3	true
178           	DILUPBiCGStab	1.145640e-03	6.210960e-10	3	8.071680e-03	9.190250e-10	3	false	DILUPBiCGStab	3.337310e-03	1.437510e-10	3	true	GAMG	1.345050e-03	1.005120e-05	2	true	DILUPBiCGStab	1.560720e-03	3.461610e-11	3	true
179           	DILUPBiCGStab	1.093750e-03	1.349470e-09	3	7.921790e-03	8.624850e-10	3	false	DILUPBiCGStab	3.168730e-03	1.368120e-10	3	true	GAMG	1.293480e-03	9.653540e-06	2	true	DILUPBiCGStab	1.512350e-03	3.463760e-11	3	true
180           	DILUPBiCGStab	1.043900e-03	9.371200e-12	4	7.758440e-03	8.087780e-10	3	false	DILUPBiCGStab	2.984580e-03	1.265630e-10	3	true	GAMG	1.257930e-03	9.123660e-06	2	true	DILUPBiCGStab	1.449740e-03	3.640170e-11	3	true
181           	DILUPBiCGStab	9.959380e-04	8.034270e-10	3	7.582710e-03	7.662440e-10	3	false	DILUPBiCGStab	2.826280e-03	1.260050e-10	3	true	GAMG	1.228840e-03	8.882960e-06	2	true	DILUPBiCGStab	1.402940e-03	3.232750e-11	3	true
182           	DILUPBiCGStab	9.487980e-04	5.937470e-10	3	7.384440e-03	7.080860e-10	3	false	DILUPBiCGStab	2.659790e-03	1.141980e-10	3	true	GAMG	1.169030e-03	8.465050e-06	2	true	DILUPBiCGStab	1.312220e-03	3.211770e-11	3	true
183           	DILUPBiCGStab	9.025220e-04	8.718410e-10	3	7.169560e-03	6.623650e-10	3	false	DILUPBiCGStab	2.513300e-03	1.127450e-10	3	true	GAMG	1.129030e-03	8.290340e-06	2	true	DILUPBiCGStab	1.261040e-03	3.573560e-11	3	true
184           	DILUPBiCGStab	8.596030e-04	4.304880e-10	3	6.937690e-03	6.089750e-10	3	false	DILUPBiCGStab	2.353300e-03	1.047620e-10	3	true	GAMG	1.100850e-03	7.950200e-06	2	true	DILUPBiCGStab	1.209250e-03	3.355630e-11	3	true
185           	DILUPBiCGStab	8.202270e-04	2.261640e-10	3	6.691290e-03	5.732360e-10	3	false	DILUPBiCGStab	2.212520e-03	1.009600e-10	3	true	GAMG	1.071840e-03	7.978420e-06	2	true	DILUPBiCGStab	1.168520e-03	3.225880e-11	3	true
186           	DILUPBiCGStab	7.813230e-04	2.593440e-10	3	6.429790e-03	5.370220e-10	3	false	DILUPBiCGStab	2.068230e-03	9.882060e-11	3	true	GAMG	1.009260e-03	7.927950e-06	2	true	DILUPBiCGStab	1.081250e-03	3.140550e-11	3	true
187           	DILUPBiCGStab	7.424290e-04	4.527640e-10	3	6.158000e-03	5.006890e-10	3	false	DILUPBiCGStab	1.948590e-03	9.724730e-11	3	true	GAMG	9.800250e-04	7.903490e-06	2	true	DILUPBiCGStab	1.036720e-03	3.821760e-11	3	true
